"","date","user_location","text","dat"
"5882","11-09-2020 15:49","Kolkata, India","UN URGES NATIONS TO SUPPLY $15B IN 3 MONTHS TO FUND COV VACCINE PROGRAMME.
#CovidVaccine #financialplanning",2020-09-11
"5883","11-09-2020 15:43","East Midlands UK","@carolecadwalla @DeborahMeaden are you aware of this public consultation? #covidvaccine",2020-09-11
"5884","11-09-2020 15:42","Bengaluru, India","Covid Vaccine Details. Please god, save us. Covid deaths cross 1 million in the worldwide.
#COVIDー19 #CovidVaccine https://t.co/IDheZxwZtu",2020-09-11
"5885","11-09-2020 15:37","Boston, MA","BIG if. Not holding my breath. #CovidVaccine @KateChief @maryomara01 @alisadoc1 @laxswamy @meganranney https://t.co/HoWXptbjHY",2020-09-11
"5886","11-09-2020 15:33","Kenya","Clinical trials on one of the most advanced experimental Covid-19 vaccines, developed by pharmaceutical company Ast… https://t.co/IsE3aHmB0A",2020-09-11
"5887","11-09-2020 15:29","🇮🇳 ","All #COVID19 vaccines should be first tested on politicians.

#CovidVaccine #Corona",2020-09-11
"5888","11-09-2020 15:26","Forest Moon of Endor ","Hear hear #CovidTesting #CovidVaccine https://t.co/6JY5GDsXgG",2020-09-11
"5889","11-09-2020 14:50","Venezuela","With pledges of a coronavirus vaccine, China is on a charm offensive to repair strained diplomatic ties and bolster… https://t.co/Ht4AzKkFc3",2020-09-11
"5890","11-09-2020 14:50","San Francisco, CA | Washington DC","STAT OF THE WEEK: 62% worry that political pressure from the Trump administration will lead the FDA to rush to appr… https://t.co/3QDoTporb7",2020-09-11
"5891","11-09-2020 14:44","Venezuela","With pledges of a coronavirus vaccine, China is on a charm offensive to repair strained diplomatic ties and bolster… https://t.co/X8HYuJ2fhj",2020-09-11
"5892","11-09-2020 14:23","Washington, D.C.","When it comes to trials for vaccines, diversity matters. But distrust of the medical establishment can be a barrier… https://t.co/TWkaKnUSJr",2020-09-11
"5893","11-09-2020 14:17","Somewhere on the Earth","https://t.co/nPPDnCDmkU great video by study iq on Astrazeneca vaccine, no need to scare, #CovidVaccine #vaccines #SEBI",2020-09-11
"5894","11-09-2020 14:12","United States","Senior FDA career executives: We're following the science to protect public health in pandemic… https://t.co/H7WgN4V9xB",2020-09-11
"5895","11-09-2020 14:02","United States","Don't jump to conclusions about the Oxford vaccine trial suspension | Charlotte Summers https://t.co/gHAXaZUzvu via… https://t.co/2x4RX0NIKi",2020-09-11
"5896","11-09-2020 14:01","MainLine, PA","This is troubling #CovidVaccine https://t.co/Jy7BNJQH4x",2020-09-11
"5897","11-09-2020 14:00","United States","Vaccine Messaging Acknowledges Past Racial Traumas in Health https://t.co/GhyQDq4jfQ via @bloomberglaw 

#vaxnews… https://t.co/SxlLN6zBqN",2020-09-11
"5898","11-09-2020 13:40","Sri Lanka","Fourteen individuals recovered from COVID-19 bringing the total recoveries in the country to 2969, the Epidemiology… https://t.co/A94CBgyLnK",2020-09-11
"5899","11-09-2020 13:31","Online","From August 18: #RobertLitan of @BrookingsInst  wants USGOV to pay each person $1000 to sell away their human genom… https://t.co/UaluptBQ7j",2020-09-11
"5900","11-09-2020 13:21","Philadelphia, PA","3/ Not participating in global efforts to develop and equitably distribute a #CovidVaccine to people around the wor… https://t.co/eWjSji6tG0",2020-09-11
"5901","11-09-2020 13:11","New Delhi, India","Appernetly it seems every Mum has been the first ever person to discover #CovidVaccine.🤠  
My Mother just gave me t… https://t.co/8kvIwIVgEa",2020-09-11
"5902","11-09-2020 13:07","Salisbury, England","With the speed at which Covid-19 vaccines are being developed, it’s vital that medical practices worldwide prepare,… https://t.co/KAwmOyviNo",2020-09-11
"5903","11-09-2020 13:06","Ashburn, Va.","Air cargo’s moon shot: Get COVID vaccine to world https://t.co/GXYQeZaS34 via @freightwaves   #CovidVaccine… https://t.co/5RJsBsJI7E",2020-09-11
"5904","11-09-2020 12:48","Guwahati","Clinical Trials of COVID-19 Vaccine Candidate Paused. 
@SerumInstIndia #CovidVaccine #COVID__19 
https://t.co/kLlVWSlb3J",2020-09-11
"5905","11-09-2020 12:38","Minneapolis, Minnesota","Q: Once there is a COVID-19 #vaccine, can an #employer mandate that its #employees be vaccinated?

A:… https://t.co/KmrKMTSNxI",2020-09-11
"5906","11-09-2020 12:23","🇨🇦 ","@BobBrentTO @jkwan_md @DFisman @KashPrime @SharkawyMD @AAlJaishi @nilikm @imgrund @salvella @Billius27 ‘Sweden’ is… https://t.co/tH7XcJVlR9",2020-09-11
"5907","11-09-2020 12:11","Groningen, NL - Scotland, UK ","It’s interesting what Paul is saying. Paul Offit's Biggest Concern About COVID Vaccines #covid19 #covidvaccine  https://t.co/bwdh2edFyy",2020-09-11
"5908","11-09-2020 11:22","Stockholm, Sverige","NORDIC MINISTERS’ OP-ED: Human rights and democracy key to leaving no one behind in global fight against COVID-19… https://t.co/ERvE8enIfj",2020-09-11
"5909","11-09-2020 10:49","Eastbourne, England","UK law changes for COVID-19 mass vaccination https://t.co/w6OXda9Wpq Have your opinion heard #coronavirusuk #CovidVaccine",2020-09-11
"5910","11-09-2020 10:29","United States","I've heard this before about #vaccines &amp;the hopefully upcoming #CovidVaccine. Look, #ChristianDeathCultists, *why*… https://t.co/xycZV9Elfw",2020-09-11
"5911","11-09-2020 10:27","Devon - England ","Say no to the covid vaccinations
#CovidVaccine #SayNoToVaccines https://t.co/XU4ya1zYBJ",2020-09-11
"5912","11-09-2020 10:20","Atlanta, GA","It’s going to be a great #Fall2029 #EmoryID #IDSeminar series! Thanks to @colleenkraftmd and Dr Wang for leading th… https://t.co/oDwh90iG8L",2020-09-11
"5913","11-09-2020 10:15","Atlanta","Don't jump to conclusions about the @OxfordMedSci vaccine trial suspension via @guardian #COVID-19 #Coronavirus… https://t.co/Dx2XOiq0Py",2020-09-11
"5914","11-09-2020 10:10","India","The vaccine is a collaborative mission between Hong Kong and the Chinese mainland that involves researchers from th… https://t.co/bKu2go57vD",2020-09-11
"5915","11-09-2020 09:44","India","When will the Vaccine be Ready? - AstraZeneca's Top Scientist Reveal!

https://t.co/oFoc2lAScc

#COVID19 #vaccine… https://t.co/l6VTyOjKaH",2020-09-11
"5916","11-09-2020 09:44","Perth / Western Australia","Attention: pharmaceutical companies

Re covid-19 vaccination- you're wasting your fucking time and money, no one is… https://t.co/C62E0MhT5s",2020-09-11
"5917","11-09-2020 09:36","India","Rushed Trials and Competitive Marketing- Is AstraZeneca’s Pause on Vaccine Trials A Red Flag?

#AstraZeneca… https://t.co/NE1BP0HLM4",2020-09-11
"5918","11-09-2020 09:14","London","Please respond to thsi consultation by the 18th Sept. They want to legislate no liability for #covidvaccine ,advert… https://t.co/y7X2tq2Mxo",2020-09-11
"5919","11-09-2020 09:05","Chennai","""A vaccine actually immunises healthy people, hoping that you protect them against #COVID19. In order to do so, we… https://t.co/NY2xBUUmOP",2020-09-11
"5920","11-09-2020 08:53","Malaysia 🇲🇾","Who will get the vaccine first? #Malaysia #COVID19 #CovidVaccine #WearAMask #coronavirus #Japan https://t.co/MxMX0XEO5A",2020-09-11
"5921","11-09-2020 08:49","Turkey","#COVID19
Could #CovidVaccine be okay..? https://t.co/VrUXpVS6FY",2020-09-11
"5922","11-09-2020 08:45","Mumbai","Moderna has said that it is in talks with several countries for rollout of #CovidVaccine Read this exclusive story… https://t.co/Fc5EvUGnRF",2020-09-11
"5923","11-09-2020 08:33","Taupo District, New Zealand","China Starts Testing Covid-19 Nasal Spray Vaccine 

#CovidVaccine  https://t.co/EBrFUHo0oy",2020-09-11
"5924","11-09-2020 08:25","Southampton, UK","Monitoring  the safety and effectiveness of Covid-19 vaccines (as all other vaccines) is complementary to to premar… https://t.co/CBsDOh367X",2020-09-11
"5925","11-09-2020 08:18","Andhbhakton ka bharat","#KanganaRanuat likes
#ShwetaSinghKirti followers
#COVID19India cases
Increasing rapidly, Evil &amp; negative energies a… https://t.co/wsFWQ1elTA",2020-09-11
"5926","11-09-2020 08:14","United Kingdom","A #CovidVaccine trialist is ‘keen’ for a second dose despite pause over a patient falling ill. https://t.co/sg3lTR3iOM",2020-09-11
"5927","11-09-2020 08:00","Bangladesh","From Asia to Africa, #China Promotes Its Vaccines to Win Friends https://t.co/9N5aECXRKo #CoronavirusVaccine #vaccine #CovidVaccine",2020-09-11
"5928","11-09-2020 07:35","Wherever I hang my hat","The underdog coronavirus vaccines that the world will need if front runners stumble. As #BigPharma companies fast-t… https://t.co/kd77Vquqc7",2020-09-11
"5929","11-09-2020 06:57","Corio, Geelong","These type of things are common in vaccine trials and proof that corners are not being cut!
#COVID19Aus… https://t.co/ZpYjSlm7se",2020-09-11
"5930","11-09-2020 06:46","RNA World","#covidvaccine more than the reasons for clinical halt, what was really damaging is how AstraZeneca handled it: 
sec… https://t.co/VUgifCTe9e",2020-09-11
"5931","11-09-2020 06:29","New Delhi","From Oxford trial pause to Sinovac's good results, here are all the updates regarding #COVID vaccine development… https://t.co/VGmF2HPFbL",2020-09-11
"5932","11-09-2020 06:25","Kenya","Pauses are inevitable in pulling off an unprecedented feat gives an opportunity to reassess and replan… https://t.co/O8GnRjdNb3",2020-09-11
"5933","11-09-2020 06:01","Philadelphia, PA",". @NIH Honcho: 'Impossible' To Predict #COVIDVaccine By November https://t.co/82AfpiTMkq https://t.co/ZF2dGfDCNE",2020-09-11
"5934","11-09-2020 06:00","Qatar","Read today's edition of The Peninsula (September 11) for latest updates on #Qatar #COVID19 #MiddleEast… https://t.co/TlEADWdK5N",2020-09-11
"5935","11-09-2020 05:40","Kolkata, India","#media surely can #makeorbreakyou
2 stories one about #RheaChakroborty another about #KanganaRanaut in complete con… https://t.co/oDaqm3CohZ",2020-09-11
"5936","11-09-2020 05:16","Nowhere ","Only You/WE can stop the Covid HOAX!
Stand up To Shut em Up!

#StopTheMadness 
#CoronavirusVaccine 
#stop5g… https://t.co/XtlkYfKUlF",2020-09-11
"5937","11-09-2020 04:37","Oregon, USA","@America1stAA @realDonaldTrump @FoxNews @CNN This guy is the leading cause of death for the 190,000 Americans !… https://t.co/VdsJPfNtxn",2020-09-11
"5938","11-09-2020 04:30","New York, NY","#CovidVaccine PfizerBioNTech claiming their vaccine ready by mid-Oct! Less than 30K people been tested with brand n… https://t.co/rJW98jjeSN",2020-09-11
"5939","11-09-2020 04:08","India","Brazil, Turkey plan to conduct phase III trials of Russia’s Sputnik V:  #CovidVaccine

https://t.co/k35Vp3WBZ7",2020-09-11
"5940","11-09-2020 03:48","Kolkata, India","@whitespeaking Can someone really escape the hands of covid? Any measures that can guarantee? 

Very tough. Think i… https://t.co/tsP8nalT08",2020-09-11
"5941","11-09-2020 03:47","Oregon, USA","@TheRightMelissa @realDonaldTrump Keep spewing bs honey bunny ! #DonTheCon #CovidVaccine #TrumpTapes… https://t.co/7QBJCnka5J",2020-09-11
"5942","11-09-2020 03:38","United States","@MonicaMalta7 Promising news. But unbiased scientists need to prove the vaccine is safe and effective with statisti… https://t.co/TSqSA1aR7f",2020-09-11
"5943","11-09-2020 03:37","Sultanpur, New Delhi","China has approved for trials its first nasal spray vaccine to combat the novel coronavirus. It is expected to star… https://t.co/yaVR50AXJo",2020-09-11
"5944","11-09-2020 03:35","New Delhi, India","Covid-19 Tools Accelerator Faces $35-Billion Funding Gap: WHO Director-General

#COVID19 #COVID19India #WHO… https://t.co/ewND7m2Oy8",2020-09-11
"5945","11-09-2020 03:33","Oregon, USA","@CraigSh8 @StewardshipAmer @realDonaldTrump Yep, fighting to take our social security away! #DonTheCon… https://t.co/yGKl8sQ9q7",2020-09-11
"5946","11-09-2020 03:32","New Delhi, Delhi","COVID Vaccine Sputnik V: Significant movement on Russian request for phase-3 trial in India #DrVKPaul #nitiayog… https://t.co/LWYJCe31x7",2020-09-11
"5947","11-09-2020 03:31","Oregon, USA","@realDonaldTrump Wait to see what happens in a month as your COVID event in Michigan becomes a statistic.  Won't ma… https://t.co/F8uXtbz6KB",2020-09-11
"5948","11-09-2020 03:26","India","#SerumInstitute of India said it is putting on hold clinical trials of an experimental #CovidVaccine for which it h… https://t.co/EfzRyu486s",2020-09-11
"5949","11-09-2020 03:23","Washington, DC","FDA career officials: We're committed to science-based health decisions #vaccine #covidvaccine #getvaccinated  https://t.co/hPPwFgDTvP",2020-09-11
"5950","11-09-2020 03:18","Richmond, VA","University Of California Report Warns That #CovidVaccine Developers Have A Misplaced Focus On Antibodies And Spike… https://t.co/Twi6yLLU6N",2020-09-11
"5951","11-09-2020 02:55","The World ","@mmfa Fresh news from Canadian trials.
Trial paused, patient develops severe neurological symptoms. #CovidVaccine 

https://t.co/BE1cgDOf27",2020-09-11
"5952","11-09-2020 02:51","Hyderabad, India","#AstraZeneca I hope everyone knows this #vaccine is on halt 
#MediaCircus #CovidVaccine #COVID19India #coronavirus #CoronaUpdatesInIndia",2020-09-11
"5953","11-09-2020 02:42","God's 🌎 ","If a vaccine 💉 for #COVID comes out would you take it? #CovidVaccine #coronavirus",2020-09-11
"5954","11-09-2020 02:33","New England","Science.  #vaccine #CovidVaccine https://t.co/QpVBja1fLr",2020-09-11
"5955","11-09-2020 02:25","United States","@CNN Do you plan to get the Covid-19 vaccine?

Follow me @polls_unbiased 

#poll #coronavirus #COVID #CovidVaccine #CoronavirusVaccine",2020-09-11
"5956","11-09-2020 02:06","New Jersey, USA","Suddenly @TheDemocrats have become the anti-vaxxers now that our President @realDonaldTrump stated a vaccine could… https://t.co/m0tz83ACbl",2020-09-11
"5957","11-09-2020 02:00","Chennai","#TNIEeditorial | Although there is no time frame, it is believed that it takes a minimum of two years to develop va… https://t.co/rIvKZyu4H4",2020-09-11
"5958","11-09-2020 01:54","Bharat","If what is appearing in sm on #CovidVaccine is true, then it is a matter of extreme worry! If Antibodies are unable… https://t.co/3NKsre9U6c",2020-09-11
"5959","11-09-2020 01:42","Retweet don’t mean endorsement","Houston Fire Capt. Tommy Searcy dies from COVID-19 complications despite experimental drug trial - ABC13 Houston… https://t.co/IRMa8pZzIr",2020-09-11
"5960","11-09-2020 01:27","Texas","Patient who prompted vaccine trial pause developed severe neurological symptoms https://t.co/lHcAZb76vj… https://t.co/CsBnvXoJeG",2020-09-11
"5961","10-09-2020 23:05","Edinburgh (FE) 🇵🇸","Did you know about this consultation on unqualified people giving you unlicensed vaccines? #CovidVaccine
https://t.co/1wbkRXCKSE",2020-09-10
"5962","10-09-2020 22:31","Vancouver 溫哥華, Canada 加拿大 🇨🇦","Patient who prompted vaccine trial pause developed severe neurological symptoms https://t.co/QDEd6rtohI #AstraZeneca #COVIDVaccine",2020-09-10
"5963","10-09-2020 22:15","Silicon Valley native","I spoke with @AlexSavidgeKTVU recently about the convalescent plasma therapy for #Covid19, differences in… https://t.co/HAEMVUqWlm",2020-09-10
"5964","10-09-2020 22:10","Washington, DC","Let's Celebrate COVID Vaccine Development Rather Than Criticize It https://t.co/2SwVuvVCP6 via @medscape #CovidVaccine",2020-09-10
"5965","10-09-2020 22:00","Turkey / İstanbul","How Close is The World To A Coronavirus Vaccine?
#Coronavirus #CoronavirusVaccine #vaccine #covidvaccine https://t.co/EhHgwIaJSU",2020-09-10
"5966","10-09-2020 22:00","İstanbul, Türkiye","How Close is The World To A Coronavirus Vaccine?
#Coronavirus #CoronavirusVaccine #vaccine #covidvaccine https://t.co/2s3s4S2KVk",2020-09-10
"5967","10-09-2020 21:43","South San Francisco, CA","“There is a tremendous amount of work to be done to be prepared for this #VaccinationProgram &amp; it will not be compl… https://t.co/Yy8PuIoaQv",2020-09-10
"5968","10-09-2020 21:07"," St Albans UK ","Important the link is here #CovidVaccine 👉 https://t.co/EboReP8Rh7 https://t.co/iuj6Lw437u",2020-09-10
"5969","10-09-2020 20:35","Vancouver 溫哥華, Canada 加拿大 🇨🇦","Here's the outlook for COVID-19 vaccines after one late-stage trial was suspended this week | CBC News… https://t.co/60hPi2KbRl",2020-09-10
"5970","10-09-2020 20:34","Vancouver 溫哥華, Canada 加拿大 🇨🇦","8,000 jumbo jets needed to transport COVID-19 vaccines around the world, says IATA https://t.co/feLigOFZhQ #COVIDVaccine #COVID19 #COVID_19",2020-09-10
"5971","10-09-2020 20:29","England, United Kingdom","Covid vaccine volunteer is 'keen and eager' to have second dose
The media are determined to publicise this to do ou… https://t.co/eLfnSVR8dK",2020-09-10
